Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa,/fdm/jsbsim/metrics/Sw-sqft
0,40.2428650000000019,140.010449999999992,8.80004833817482002,1.30899693899574721,6.00000019200424983,0,-3.68661589030192536e-14,74.9999999959652541,291.999999984291321,22.0315770914561888,0.173298958235855366
0.01,40.2428649999999166,140.010450000000247,8.80004825982749495,1.30899693899305114,1.12415175125426425,4.47608075748563283e-12,-7.37323178060379998e-13,74.9999999959684089,291.999999984290525,0.773380006868586767,0.173298958235855366
0.02,40.2428649999983463,140.010450000005164,8.80004657706320259,1.30899693894329761,1.12415126157022049,8.38361471529734287e-11,-1.47464635612041466e-12,74.9999999959680395,291.999999984292458,0.773379333208190856,0.173298958235855366
0.03,40.2428649999843557,140.010450000049048,8.80003158093094839,1.30899693849546495,1.12414687292744486,7.95683383446736035e-10,-2.03992745929555716e-12,74.9999999959386372,291.999999984317583,0.773373295749141043,0.173298958235855366
0.04,40.242864999966514,140.010450000105038,8.80001245737075877,1.30899693788204496,1.12414086287500403,1.77060178352721346e-09,-2.55605368392911896e-12,74.9999999958969568,291.999999984352371,0.773365027753742829,0.173298958235855366
0.05,40.2428649999423271,140.010450000180953,8.7999865312188863,1.30899693705420295,1.12413275386841383,3.08573957315222906e-09,-2.97387015148270733e-12,74.9999999958395449,291.999999984399665,0.773353872308717882,0.173298958235855366
0.06,40.2428649999124417,140.010450000274773,8.79995449284017184,1.30899693602359268,1.12412265940048939,4.72321166248886137e-09,-3.37939789939554859e-12,74.9999999957673111,291.999999984458668,0.773339985605267399,0.173298958235855366
0.07,40.2428649998750032,140.010450000392268,8.7999143585711721,1.30899693473415435,1.1241100281796752,6.77198292764597637e-09,-3.6374610116906368e-12,74.9999999956761627,291.999999984532849,0.773322609330730715,0.173298958235855366
0.08,40.2428649998283063,140.010450000538839,8.79986430030763245,1.30899693312530907,1.12409426852051997,9.3283107970575505e-09,-3.79721436690464208e-12,74.9999999955615237,291.999999984625561,0.773300929660228564,0.173298958235855366
0.09,40.242864999776927,140.010450000700104,8.79980921532511751,1.30899693133547124,1.12407673751543857,1.21720436782660664e-08,-3.88323540430942569e-12,74.9999999954335834,291.999999984728902,0.773276813606302627,0.173298958235855366
