Time,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/aero/alpha-rad,velocities/vtrue-ms,velocities/vg-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg,aero/qbar-Pa,/fdm/jsbsim/metrics/Sw-sqft
0,40.2428650000000019,140.010449999999992,8.80004833817482002,1.30899693899574721,1.00000003200070831,0,-3.68661589030192536e-14,74.9999999959652541,291.999999984291321,0.61198825254044964,0.173298958235855366
0.01,40.2428649999999166,140.010450000000247,8.80004825982749495,1.30899693897958502,0.187358625208238705,4.47608075748563283e-12,-7.37323178060379998e-13,74.9999999959684089,291.999999984290525,0.021482777968387174,0.173298958235855366
0.02,40.2428649999983463,140.010450000005164,8.80004657706320259,1.30899693868138689,0.187358543579374121,8.38361471529734287e-11,-1.47464635612041466e-12,74.9999999959680395,291.999999984292458,0.0214827592521912927,0.173298958235855366
0.03,40.2428649999843557,140.010450000049048,8.80003158093094839,1.30899693599726596,0.187357812005178898,7.95683383446736035e-10,-2.03992745929555716e-12,74.9999999959386372,291.999999984317583,0.0214825915143277008,0.173298958235855366
0.04,40.242864999966514,140.010450000105038,8.80001245737075877,1.30899693232068515,0.18735681014659325,1.77060178352721346e-09,-2.55605368392911896e-12,74.9999999958969568,291.999999984352371,0.0214823618057824219,0.173298958235855366
0.05,40.2428649999423271,140.010450000180953,8.7999865312188863,1.30899692735895101,0.187355458398288904,3.08573957315222906e-09,-2.97387015148270733e-12,74.9999999958395449,291.999999984399665,0.0214820518756211054,0.173298958235855366
0.06,40.2428649999124417,140.010450000274773,8.79995449284017184,1.30899692118190658,0.18735377567921721,4.72321166248886137e-09,-3.37939789939554859e-12,74.9999999957673111,291.999999984458668,0.0214816660632873822,0.173298958235855366
0.07,40.2428649998750032,140.010450000392268,8.7999143585711721,1.30899691345355662,0.187351670090716432,6.77198292764597637e-09,-3.6374610116906368e-12,74.9999999956761627,291.999999984532849,0.0214811833007038065,0.173298958235855366
0.08,40.2428649998283063,140.010450000538839,8.79986430030763245,1.30899690381081291,0.187349043000461263,9.3283107970575505e-09,-3.79721436690464208e-12,74.9999999955615237,291.999999984625561,0.0214805809774783925,0.173298958235855366
0.09,40.242864999776927,140.010450000700104,8.79980921532511751,1.30899689308327827,0.187346120631857321,1.21720436782660664e-08,-3.88323540430942569e-12,74.9999999954335834,291.999999984728902,0.0214799109645506005,0.173298958235855366
